f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
1118.0 	 0.011694919689323128 	 -45.43683264325628 	 0.006736064444424052 	 -73.95417432403214
1119.0 	 0.011566328593744244 	 -46.05403060771901 	 0.006679766839358022 	 -74.09185164879645
1120.0 	 0.011439358362005424 	 -46.65722416504378 	 0.006624409402303466 	 -74.22713788355111
1121.0 	 0.011314038664141716 	 -47.24675606409474 	 0.006569969652644715 	 -74.36009346861076
1122.0 	 0.011190393444548776 	 -47.82296524807431 	 0.006516425787647087 	 -74.49077687433288
1123.0 	 0.011068441397049461 	 -48.38618626730994 	 0.006463756658607504 	 -74.61924467856365
1124.0 	 0.010948196412664344 	 -48.93674877491733 	 0.006411941747920559 	 -74.74555164057071
1125.0 	 0.01082966800038504 	 -49.47497709800175 	 0.00636096114702483 	 -74.8697507716404
1126.0 	 0.010712861681481124 	 -50.00118987746752 	 0.006310795535195677 	 -74.99189340250763
1127.0 	 0.010597779358054227 	 -50.51569976993332 	 0.00626142615915146 	 -75.11202924777747
1128.0 	 0.010484419656695887 	 -51.01881320567317 	 0.006212834813441631 	 -75.23020646748793
1129.0 	 0.01037277824821105 	 -51.51083019693196 	 0.006165003821585686 	 -75.346471725957
1130.0 	 0.010262848144446217 	 -51.99204419137471 	 0.0061179160179334864 	 -75.4608702480472
1131.0 	 0.010154619973310734 	 -52.462741965834304 	 0.006071554730218184 	 -75.5734458729759
1132.0 	 0.010048082233109117 	 -52.92320355590652 	 0.006025903762774239 	 -75.68424110579068
1133.0 	 0.00994322152731288 	 -53.373702217310694 	 0.005980947380393915 	 -75.79329716662413
1134.0 	 0.009840022780896723 	 -53.814504415284134 	 0.005936670292796624 	 -75.90065403783602
1135.0 	 0.009738469439348738 	 -54.245869838605095 	 0.0058930576396865955 	 -76.00635050914417
1136.0 	 0.009638543651439221 	 -54.66805143514939 	 0.005850094976375169 	 -76.11042422084128
1137.0 	 0.009540226436800706 	 -55.081295466172406 	 0.00580776825994497 	 -76.2129117051891
1138.0 	 0.00944349783933426 	 -55.48584157677596 	 0.005766063835934105 	 -76.31384842607656
1139.0 	 0.00934833706741578 	 -55.88192288026591 	 0.005724968425519508 	 -76.41326881702406
1140.0 	 0.009254722621831362 	 -56.26976605433627 	 0.005684469113179207 	 -76.51120631761201
1141.0 	 0.009162632412325284 	 -56.64959144722477 	 0.00564455333481428 	 -76.6076934084071
1142.0 	 0.009072043863597019 	 -57.02161319217831 	 0.005605208866311908 	 -76.7027616444569
1143.0 	 0.008982934011537179 	 -57.3860393287427 	 0.0055664238125318205 	 -76.79644168741858
1144.0 	 0.008895279590445646 	 -57.743071929552364 	 0.005528186596699098 	 -76.8887633363854
1145.0 	 0.008809057111929544 	 -58.09290723144345 	 0.005490485950186938 	 -76.97975555747026
1146.0 	 0.008724242936134632 	 -58.43573576984586 	 0.005453310902673798 	 -77.06944651220356
1147.0 	 0.008640813335920771 	 -58.77174251553142 	 0.005416650772659912 	 -77.15786358479883
1148.0 	 0.008558744554550923 	 -59.10110701290578 	 0.005380495158328752 	 -77.24503340833773
